"Sim.ID","OG.ID","p","rho","mu","k","rate","R","Accept"
60,2,1.69949110033922,0.452864474045523,0,1.12808235267291,0.00246949267973361,1311.75191886936,1
64,2,0.898657506867312,0.0553324994834056,0,1.18421683557687,0.0018096249541777,1847.67788447629,1
66,2,3.54679672985803,0.485693078553439,0,1.03458952994975,0.0035826152597917,854.790105664493,1
77,2,0.620433382643387,0.403699313708759,0,0.899055256162139,0.00358026022558856,781.247869398405,1
82,2,1.4683032351546,0.12130895643147,0,1.02112650679107,0.00193685502757612,1567.7589252718,1
88,2,0.224472197820432,0.321472253840509,0,0.663579666396074,0.00421295495726333,546.557115508152,1
89,2,1.08829659577459,0.339333900881026,0,1.05098706746213,0.00220245777016726,1404.68060519406,1
90,2,2.74899286881555,0.348792398261885,0,0.566510378265197,0.004267077746399,487.704832646018,1
92,2,2.945386189688,0.112831492164476,0,0.581254481616246,0.00332792796082123,635.71044585517,1
93,2,2.65621083118022,0.276284762487625,0,1.10806815865509,0.00249471043773891,1283.45287168641,1
99,2,2.33083240208216,0.245860031838113,0,0.772661044811824,0.00438654517273431,578.585373156556,1
4,2,0.558086502389051,0.0770744115923441,0,0.681872883854768,0.00340832380606254,687.432854391319,1
5,2,1.70357187537011,0.506705341409591,0,0.904277024812449,0.00383476761821723,732.120337154193,1
7,2,3.57120775170624,0.417578553531581,0,1.17429495286756,0.00253413204951571,1312.19734409506,1
17,2,0.562409112229943,0.471120131812134,0,1.12167085689306,0.0016642929969922,1939.1799456377,1
40,2,1.14656901913695,0.217750460888787,0,1.14171014337873,0.00425159099778079,767.900807024702,1
41,2,1.14627940810751,0.435258879903618,0,1.07983214950519,0.00365088774253551,862.414938122921,1
43,2,0.559322610101663,0.130323820426726,0,0.940115230164586,0.0037571212804349,766.189476768615,1
49,2,2.18157982798293,0.331851890062114,0,1.0714794298143,0.0035384262451258,885.350416068723,1
52,2,1.99958447897807,0.129881685152875,0,1.03772359646974,0.00431981811660075,710.305428247713,1
55,2,1.108345494885,0.332071850741894,0,1.02003310673661,0.00437389100717048,693.756866296647,1
64,2,0.128208068176173,0.271682587758443,0,0.763897514468293,0.00242808577406196,1037.65977484982,1
65,2,1.01714855942409,0.184294143522334,0,0.880208201276497,0.0037381172619128,738.132571156981,1
71,2,0.123263074876741,0.456969205376433,0,0.890488941009818,0.00271045193329899,1025.62274421433,1
72,2,1.75528763239272,0.326074479916756,0,0.948795916244048,0.00293644324554938,986.150309048166,1
83,2,1.77726923513692,0.472951523182293,0,0.7476246414582,0.00356635675947574,696.803256413494,1
85,2,0.205013957992196,0.501965271691954,0,0.5343037914202,0.00308015400272426,650.753546610135,1
100,2,2.33618214873131,0.31070643658671,0,1.14232947313126,0.00428164353280103,762.780498564017,1
4,2,2.99834037381224,0.28818690312911,0,0.772003373396708,0.00172607623676645,1469.58033534256,1
7,2,0.576166309812106,0.406325085498356,0,0.834185361346898,0.00181711415679141,1466.99835970477,1
8,2,1.46843942424748,0.3298251602747,0,1.12165017827826,0.00402528927433137,801.762222552218,1
9,2,2.33744121645577,0.490136218340693,0,0.893062279397383,0.00264143866142448,1054.37404915675,1
10,2,2.75461604553275,0.261302823169175,0,0.712021595747195,0.00280649477428308,858.258952654824,1
18,2,0.702682482614182,0.419642618992586,0,0.64620264649531,0.00441143042672508,513.18832914457,1
34,2,2.57580153036397,0.432903782822952,0,1.02976704823614,0.0032419586357757,941.75528245495,1
38,2,1.38330561583862,0.498708758545017,0,1.05434975902827,0.00398296590607992,778.355678713243,1
43,2,1.51183424594346,0.434238182159993,0,1.08400237099356,0.00207755767457147,1519.31844202252,1
45,2,1.04090120221954,0.347074425590027,0,0.941988191333909,0.00365873701897558,787.802472576756,1
48,2,1.55002670430113,0.4937870958972,0,0.978651580070965,0.0029229731916648,1010.70054919556,1
57,2,1.50959623404779,0.26120765236203,0,0.834983586907837,0.00435622287026642,612.305580804713,1
58,2,1.27928545272443,0.216414736552957,0,0.736453383437302,0.00244191355988964,1007.91076543951,1
65,2,0.637527995067649,0.151396602645388,0,0.779997980126568,0.00195760511434363,1304.34614616322,1
74,2,3.01607387238182,0.410249857713797,0,0.885292350280878,0.00240413417746493,1151.95737650051,1
86,2,0.212116887792945,0.204631216678742,0,0.849755877411367,0.00315915571891529,853.875745642833,1
90,2,1.79962002118118,0.288668725038606,0,0.704809125109964,0.00287559953082912,832.199175850267,1
94,2,1.14521707089152,0.0875362699915673,0,1.18209106845193,0.00323671569126384,1031.81196282682,1
97,2,2.66660655525047,0.176835159172516,0,0.744542524505357,0.00353150916774081,701.821762671276,1
98,2,0.285766256856732,0.0561035453513591,0,1.08769136244214,0.00359459619728125,880.055812619958,1
1,2,0.415013517648913,0.145160909185476,0,1.07559632944295,0.00275121734919036,1141.51482328219,1
5,2,1.65855465303175,0.373338164785171,0,1.17864903199214,0.00259421883396375,1284.9059689446,1
9,2,3.44883335398044,0.429809165382998,0,0.927645926503198,0.00219954973436498,1297.54143690382,1
10,2,2.0672199974535,0.331865210102079,0,0.951357648386416,0.00219328783610056,1322.58690479742,1
11,2,2.62095104001928,0.097525692113523,0,1.11760230592417,0.00255735414913,1259.01209396514,1
14,2,0.287365317577496,0.0293387374106382,0,0.914673416463426,0.00251983020140737,1122.39397305698,1
18,2,3.41985106051434,0.297859353094112,0,0.667856836864632,0.0023301151493946,992.266750153512,1
23,2,1.1884415618144,0.358197927721944,0,1.12044171798243,0.00298441928566489,1080.63275299297,1
26,2,1.05309210829437,0.316785666247853,0,0.825583772735785,0.00213131164684998,1242.44644049444,1
31,2,2.79175320698414,0.250261302861711,0,0.721650287102014,0.00298265397827099,814.535016719436,1
33,2,2.41806354625151,0.169976106962933,0,0.553081258059789,0.00290004692966456,706.652533540719,1
36,2,0.543589394609444,0.330619056686923,0,0.956569759489211,0.0024240422105297,1200.90896387678,1
37,2,1.7259840117069,0.216876555357453,0,0.764645748744859,0.00435508212668286,578.888324037568,1
41,2,1.2621920051286,0.236260468543018,0,0.789711156095644,0.0017705168313036,1453.6504479404,1
43,2,0.631991980830207,0.278781879193133,0,0.736801637563917,0.00198064849501042,1243.01477559711,1
59,2,1.65773465146776,0.374588353346115,0,1.1507257463372,0.00214684757501646,1528.5584818498,1
60,2,1.73022760830354,0.197582069443036,0,1.04971091563099,0.00199778999312965,1547.36676935041,1
61,2,2.4993400430074,0.0602127129464402,0,1.13739868314162,0.0021495518907798,1515.08856028514,1
62,2,1.09041197211482,0.348120510300683,0,0.66667957067796,0.0019316351623412,1195.6139594175,1
65,2,0.948888047179207,0.503703175460664,0,0.522196387642979,0.00355035085979807,556.321286645565,1
66,2,0.948810189636424,0.520709105322859,0,1.01562801982066,0.0032673502847384,926.111337282217,1
71,2,2.93334768447094,0.442035610664591,0,0.895201028146811,0.00260191560934691,1072.03786229644,1
74,2,0.445074680680409,0.108464283072304,0,0.929293686615736,0.00268781297591637,1063.04698420612,1
84,2,0.395041158376262,0.0835885209425283,0,1.00380485898468,0.00167927123979305,1788.33366829169,1
87,2,2.00740787284449,0.325449001266825,0,0.835378214515684,0.00242442159701659,1100.52980881564,1
90,2,1.91873902578373,0.255844466448477,0,0.681458108223755,0.0017529211429558,1336.10271180331,1
93,2,2.34853730930481,0.0414295046744394,0,1.04583805533651,0.00241965724662702,1274.52603706615,1
95,2,2.11067974492908,0.183368314004935,0,0.518114072158885,0.00173094002652935,1135.33711904662,1
6,2,2.36960234038997,0.207596327040092,0,1.16370125504824,0.003128206640275,1056.73018877386,1
8,2,0.598111573560163,0.135543394834163,0,0.790113410186525,0.00162315372691932,1586.14194002185,1
14,2,2.80958253180143,0.470239917315812,0,1.1760151328894,0.00254317546377734,1308.78152519423,1
26,2,0.24055418188218,0.332717278460151,0,0.766215208251252,0.00290270596201723,869.67715341189,1
28,2,0.469552518730052,0.474190893772403,0,1.19122772688235,0.00404220503450841,830.369874435361,1
29,2,0.60317542613484,0.177542025977022,0,1.1281086202079,0.00285241239703702,1135.67409835806,1
40,2,0.832340803486295,0.262317577734523,0,0.637723341872341,0.00407325330748193,551.122099903606,1
49,2,0.253447597008199,0.263290919913819,0,1.08610261870797,0.0036560573157401,864.440165260783,1
50,2,2.15390551134478,0.303993679256414,0,0.976955397867127,0.00164145515596212,1797.76042883118,1
60,2,3.30476603701245,0.205006192681035,0,0.770227657684122,0.00163008989572863,1553.82296032923,1
75,2,1.63301334830467,0.255025697762425,0,0.720843714226725,0.0041552527777577,584.257936699924,1
79,2,2.99452215977944,0.447219878096527,0,0.527046991038032,0.0027423511206253,724.524490665097,1
87,2,2.49440378420986,0.405390111313171,0,0.868402675057936,0.00331199261028898,825.904459849834,1
91,2,1.20372801483609,0.474575840641211,0,1.01977715947058,0.0040107253551349,756.452722295581,1
92,2,0.500759982457385,0.183257051638859,0,0.817559760572167,0.00348513158441398,755.067376842703,1
97,2,3.51580625507049,0.138413300279246,0,0.816059827577345,0.0035529736024119,739.77837120111,1
9,2,0.98295561990235,0.285985060411134,0,0.551548110288711,0.00185986869550424,1099.90659687796,1
30,2,1.47643076675013,0.355838468585842,0,0.601068832178481,0.00291262323758693,742.104829244466,1
31,2,1.42776522990316,0.21817597034972,0,0.699687445439154,0.00408462478613307,583.147780000268,1
35,2,0.370193676115014,0.297784881633717,0,1.02973661898472,0.00164240274003498,1858.90657276175,1
37,2,1.10910207205452,0.394890273201454,0,1.13038496293471,0.00432551844806434,749.89069249799,1
43,2,2.86871274006553,0.387086221047712,0,0.606667250542994,0.00274429172270631,792.309579845642,1
60,2,0.822517503029667,0.476985153743124,0,0.970322332642668,0.00354053469617542,829.81594162001,1
61,2,0.95412822808139,0.369369492540628,0,0.660449905206413,0.0017223516769394,1332.87128760229,1
67,2,2.49230503605213,0.397057803365424,0,1.0134744006965,0.00253939064088819,1189.96146975902,1
72,2,0.855044156056829,0.233525588641235,0,0.66133197301807,0.00191623466153751,1199.03493739861,1
77,2,2.25702290162444,0.1221972842531,0,1.13250509548843,0.00399007590773711,813.926115768295,1
81,2,0.879014908126555,0.100752667616745,0,0.936197907720943,0.00287946612640043,997.035757773664,1
82,2,2.87840668638237,0.316999749033482,0,1.1784614896196,0.00320615437108052,1039.55720437217,1
87,2,1.05534108281136,0.170596601891175,0,0.910824118921293,0.00266117355825538,1059.89901085489,1
95,2,1.65577196804807,0.106898205899735,0,1.17309290012365,0.00291624712023809,1139.49828957413,1
98,2,0.169130584318191,0.169290353949346,0,0.53644914023566,0.00326157646714875,616.138451837947,1
4,2,0.528470746474341,0.470279399052216,0,0.852505749126159,0.00217418596116418,1243.2822826157,1
7,2,0.795275549939834,0.227489301753194,0,1.11898887117719,0.00259902676648557,1239.82520204471,1
8,2,1.14566099944059,0.107444943703062,0,1.11315896816032,0.0021401618385906,1500.54290830099,1
12,2,0.808015589904971,0.167106327440414,0,0.721188820707021,0.002364088919728,1027.23825325705,1
13,2,0.888910646992736,0.193898420844771,0,0.886578674817542,0.00284573859126362,974.104372733138,1
30,2,0.36298900693655,0.444090482189078,0,0.775434741325602,0.00342979201435118,741.683457297304,1
41,2,0.141417402797379,0.444530865183205,0,0.716974146817052,0.0030107752962461,803.579762691405,1
46,2,1.78349890185054,0.45899732862539,0,1.15611582658133,0.002775904955936,1185.77462537631,1
58,2,1.05079250310082,0.35063493610184,0,0.669227247178302,0.00273626821085248,846.089220341942,1
60,2,1.98494727804791,0.0700612349318273,0,1.15323586845208,0.00378143534455002,869.047754241454,1
73,2,1.80473788597155,0.053855393815653,0,1.08491994409324,0.00303672262754663,1040.00505689886,1
78,2,2.3611123144161,0.246498229889601,0,0.937675888908492,0.00296530590364536,969.158238491944,1
93,2,1.52547431038693,0.385445949688899,0,1.15540942813906,0.00201440029541827,1633.38231157787,1
94,2,1.45148376296274,0.51847056791382,0,0.702783588628913,0.00307985516931994,775.579520023852,1
95,2,0.639152508601546,0.258866309815304,0,0.615416209274192,0.00215459893203194,1018.4409509373,1
7,2,1.27152288206853,0.0456557290296399,0,0.922056868710845,0.00357264448636704,795.746786654037,1
8,2,3.32560130027123,0.41780939098681,0,0.501958187293079,0.00288196301361793,668.144584225047,1
10,2,0.937322195339948,0.23003111131094,0,0.899674486164748,0.00251498991589096,1112.65248998831,1
13,2,1.94521566149779,0.0686686961687447,0,0.831039274798219,0.00289957451195305,917.117354818577,1
15,2,0.610024174628779,0.310730096580784,0,0.813167383161606,0.00183593333946499,1428.39455053589,1
36,2,0.372416050103493,0.004035003239138,0,0.95241461567348,0.00402124979386731,721.887954041226,1
38,2,3.35659665456042,0.334635342575924,0,0.640237723016683,0.0019989279936643,1125.86043831208,1
39,2,1.14238474892918,0.417956021944865,0,1.04622526359675,0.00354356802098133,870.494407071363,1
46,2,0.511855464940891,0.520690793614636,0,0.865695508821351,0.00342760155678113,796.448705106245,1
47,2,2.72901470593642,0.0168515199461299,0,1.18941222427045,0.00187239609692302,1790.85039351996,1
51,2,2.62957478167955,0.148223012441252,0,1.10818432540584,0.00326729021070724,980.035867439911,1
53,2,0.758455671323463,0.340897871601377,0,1.03361599015516,0.00257862925321699,1186.8775901432,1
62,2,0.424724388774484,0.128573853031833,0,0.970591191350826,0.00245637186120166,1196.28369205452,1
68,2,1.80801848319825,0.16107061930715,0,0.925663128642024,0.00413268482459497,689.64276679538,1
76,2,1.90050339717418,0.093114650232454,0,0.872582578625147,0.00199551857010954,1375.00144778927,1
80,2,3.30135009037331,0.0155579436041861,0,1.0978595184616,0.00438456413133538,725.871862847532,1
90,2,1.74946946157143,0.489668876914834,0,1.06589240893496,0.00165220072378248,1889.68363317346,1
95,2,0.765125408163294,0.4787206945688,0,1.15888590935344,0.00168481381724007,1956.73834244163,1
96,2,0.326087791123427,0.223970834218294,0,1.02985870217334,0.00177706017072608,1718.17909573702,1
99,2,3.34756154706702,0.0929948511722929,0,0.960661400616746,0.0025089667006872,1163.45940165415,1
12,2,0.945655229594558,0.334928089065303,0,0.832647744161736,0.00173137594236731,1537.82341257991,1
18,2,0.334112530318089,0.466878473018181,0,0.958157621395044,0.00238522265037912,1221.76027966262,1
21,2,0.968170328321867,0.406648687661711,0,0.530799740235704,0.00456923532411674,436.828664417151,1
26,2,0.209364486066625,0.187418975531479,0,1.09912356156134,0.00317362299989684,1003.58905136835,1
28,2,0.201835930696689,0.266536931852412,0,0.683855569619118,0.00340440860783737,689.501861179248,1
29,2,2.16248143685516,0.0336141269474478,0,0.575458529153182,0.00371650872615946,565.602790824445,1
35,2,0.261680278042331,0.199692486510993,0,1.03082398611809,0.00351657759387738,868.788054175143,1
39,2,2.0965071439743,0.0127915289023652,0,0.720109537866613,0.0038505988001022,630.07291582613,1
42,2,1.203765849513,0.220410056212723,0,0.765541405290902,0.00234820441361647,1074.43623733331,1
50,2,0.681850029318594,0.248028834186749,0,1.06371383445848,0.00452736660466891,688.699448160028,1
52,2,1.40601979070343,0.203764859777254,0,0.513133795645494,0.00427527316578562,456.821590383298,1
53,2,1.46081831122283,0.212169438230126,0,0.650688518505411,0.00175983196061637,1292.12771187169,1
54,2,2.99814457425382,0.498835189445402,0,0.837886885545299,0.00322173823049098,829.765128782022,1
57,2,3.16081559648737,0.0456357646794499,0,1.11355696143468,0.00202052615301953,1589.75999182561,1
59,2,3.38747206232511,0.150440813827065,0,0.874682270729211,0.00351738321991869,781.285769335428,1
64,2,1.45719883562997,0.503956057188986,0,0.780746835971899,0.00305796172474106,835.512140798785,1
67,2,0.554804234928452,0.285457903811087,0,1.15505484297879,0.0045334655862719,725.63189586866,1
68,2,0.358582398248836,0.474494190738859,0,0.727260062986743,0.00204295948885203,1195.09775376675,1
72,2,3.27398302261718,0.0640759719891519,0,1.14523745351694,0.00164584231052331,1987.65726612425,1
75,2,2.03979120748118,0.0667004855311443,0,0.682635106840183,0.00247836381050092,946.054605534849,1
80,2,0.434082600963302,0.385874273580274,0,0.521023700855246,0.00351433752828894,561.211017553831,1
87,2,1.07122567580082,0.418643080640965,0,0.690297953110141,0.00361895985191189,652.523719570737,1
11,3,2.17442528521642,0.258980936392185,0,0.806551644369538,0.00190630579907161,1368.48056596318,1
13,3,3.08107420555316,0.286207910708131,0,1.15571557203785,0.00227518601800041,1446.41112881241,1
20,3,2.26233780952171,0.430178985773189,0,0.524337211808239,0.00318282989861283,622.192701548556,1
41,3,2.31769979668316,0.121578636718907,0,1.0173012783865,0.00215457067190715,1405.92051377795,1
46,3,2.09594160551205,0.124482573898452,0,0.670897778704601,0.0018342215656319,1264.19793150105,1
50,3,1.89492677822709,0.207507329861742,0,0.593972983177661,0.00175834314527061,1219.96144332452,1
61,3,1.52253324410412,0.192473119720029,0,0.988146414659033,0.00178694404522967,1663.58493743301,1
63,3,1.14846049400512,0.259952379585856,0,0.828075539564379,0.00287346511112971,923.332407027621,1
76,3,2.07744334859308,0.325985930191402,0,0.527560034318847,0.00222142975494702,894.983224765416,1
82,3,0.111899306508712,0.285372536870241,0,0.767646812221008,0.00272014616986819,929.15414975348,1
92,3,0.940206367569044,0.0689923784090698,0,0.99732476059853,0.0022764625558068,1313.68240520954,1
93,3,2.74425564052071,0.422467347333705,0,0.740904139898919,0.00177209539293641,1394.24500894247,1
3,3,1.58498291561846,0.290432261751239,0,0.722840362219081,0.0032583845824944,746.393574026902,1
7,3,0.960559941758402,0.470066383674266,0,1.13747822038693,0.00198300465639803,1642.41160164328,1
11,3,0.749353053979576,0.166530981742015,0,0.896957479614088,0.00211637800694844,1319.64652571198,1
13,3,3.7182074403856,0.503607286405882,0,0.811701522889888,0.00180921973556336,1447.80976523312,1
21,3,0.563753454294056,0.468935203795445,0,0.53790054261646,0.00400785866949961,502.280684357826,1
25,3,0.327018946525641,0.206311120881036,0,1.03748970595961,0.00403713317699506,759.930890540567,1
27,3,2.73082553497516,0.407750644458718,0,0.965006015357758,0.00173406502923843,1688.28305835141,1
36,3,0.727827660110779,0.39185924139958,0,0.59496492634645,0.00337858420965494,635.592387304283,1
39,3,0.210942894755863,0.322483821464682,0,1.14650633335094,0.00458854451137995,713.457731073911,1
42,3,0.331646156148054,0.501150161973311,0,0.51395980448543,0.0032962854712037,593.109349571232,1
53,3,1.12235789257102,0.459847359360762,0,1.0928710798373,0.00252941796245177,1254.52789566245,1
55,3,0.299051506118849,0.499879861745001,0,0.879748113509977,0.00347527230633561,793.69292958988,1
64,3,2.77481010211632,0.461838787551892,0,0.615913256338258,0.00167103974630287,1313.83170463298,1
73,3,0.913042510463856,0.124653800834225,0,0.663102972866019,0.00304748868492012,755.232703110632,1
78,3,2.05470679784194,0.169966468507537,0,1.07775635027051,0.00445281569465571,706.215772924362,1
82,3,2.77091746570077,0.207881661702878,0,0.892831277898576,0.004196641575666,663.530833116507,1
86,3,3.93902954417281,0.389541005643428,0,1.10195289822711,0.00286264177108187,1114.47446372331,1
91,3,0.801240372774191,0.0991268768638235,0,1.11125604367246,0.00261733186552897,1225.61153439795,1
99,3,1.73253481511492,0.309673978042331,0,0.840279292186206,0.00330400105586501,810.587228525895,1
100,3,2.70273213451728,0.338487006717804,0,1.04817781172389,0.00164723986383397,1874.88564365813,1
1,3,1.14475461461116,0.510430819772195,0,0.920161130604149,0.00404836299936405,701.309442525889,1
3,3,1.54557250763755,0.183454519125492,0,0.600215034698396,0.00228928571222611,943.310412171126,1
6,3,0.155570314615034,0.482715898575415,0,1.06155094378977,0.00368151556870259,845.81483057186,1
12,3,3.65832966212183,0.168268078750528,0,0.876232159592309,0.00224534503590096,1225.2947656119,1
13,3,0.109252702235244,0.00158455502532483,0,0.982724582745894,0.00165384474752822,1791.09055626151,1
16,3,0.205758171551861,0.476681758850479,0,0.964429843207285,0.00425955161064115,687.035808024102,1
18,3,0.141031536553055,0.313770127567093,0,0.88277495909313,0.00162673789417102,1699.34882704673,1
21,3,2.47818906675093,0.0237862847480247,0,0.50426362336959,0.00201578413208419,958.066255469325,1
31,3,1.19521233297419,0.390393730632659,0,0.618012136633875,0.00300602039880351,731.946614490626,1
34,3,2.21730693781283,0.116796447737289,0,1.10758216563752,0.00258498966530327,1238.27568281223,1
35,3,1.81466576314997,0.488743427487972,0,1.13308092062613,0.0016153423448807,2011.15412114103,1
46,3,3.18107180995867,0.492580064911247,0,0.871106046573349,0.00180662482180375,1517.11464132482,1
47,3,3.54020477412269,0.367707313100701,0,1.17343265584889,0.0019005820865817,1748.77314810837,1
48,3,0.371543265040964,0.451734330399378,0,0.588898114165695,0.00299882803986849,711.399303156109,1
54,3,1.53785907197744,0.371890391128363,0,1.10997751668834,0.0021895283139519,1463.98236467521,1
57,3,0.884187289397232,0.437513754726226,0,0.618411748976276,0.00393081330166648,559.974731368282,1
68,3,0.775047793192789,0.28409173054339,0,1.11127732842241,0.00444652779623634,721.433046264092,1
74,3,1.10225731888786,0.264468277186334,0,1.00917083711202,0.00433144914242699,695.718652458933,1
78,3,2.50460229404271,0.381024334835849,0,1.07741780876506,0.00275379169778446,1141.70120167876,1
97,3,0.300050535309129,0.230196724178672,0,0.972068774675879,0.0027924656677091,1053.33601088021,1
100,3,1.11447856070008,0.236108834546997,0,0.634002674298249,0.00326955596349941,684.031187442059,1
3,3,1.66024575231131,0.449878742947334,0,1.17522451545361,0.00264321400636103,1258.69482195937,1
7,3,0.582859091088176,0.443473391815763,0,1.10659615239071,0.00404308390093557,791.246568052367,1
13,3,0.321869281120598,0.439759710196859,0,0.982587404826434,0.00226476544406555,1307.82577345407,1
15,3,1.31552697634324,0.371003399186211,0,0.990703371801627,0.00373901308651518,796.386986957522,1
17,3,2.12516010359395,0.150415293113156,0,1.17806127861518,0.0037878844534516,879.710476120401,1
19,3,0.74340662767645,0.24636161698846,0,1.03122772622296,0.00217898019874481,1402.46133386276,1
27,3,3.1415844685398,0.302619680695994,0,0.725883105568729,0.00175368104031358,1390.5487899823,1
34,3,3.91347432425246,0.524512390382245,0,1.11088333489268,0.00193630762129267,1656.31336741888,1
42,3,2.44231058855075,0.474911216319831,0,0.829372525808655,0.00280287929300681,947.535618961671,1
46,3,3.11841116645373,0.110543192358559,0,0.924090540659494,0.00167154583252426,1703.18800560624,1
